path,size_bytes,sha256,content_check,status
phase17_v7/gateC2B2_prechecks/blineage_extraction_completeness/09_blineage_candidate_gene_prevalence.csv,13167,00745ED3B7FFB5623419838BF54BBEDA82C1D43EB7E4D5897F2AF713B76D5EC4,parsed 232 data rows; 6 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B2_prechecks/blineage_extraction_completeness/10_BLINEAGE_INPUT_DECISION.md,1300,37E6E70AFFC376D7443C7392E2230CAEB4B12FCC5E331876E44E31C8B9FCC759,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B2_prechecks/blineage_extraction_completeness/11_BLINEAGE_INPUT_DECISION.json,612,950366090EE06B0A03EF67DC59D882FCC258BBA7AFD411EBC20D7B39C6C5ADAC,JSON parsed,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B2_prechecks/blineage_extraction_completeness/figures/blineage_candidate_refinement.pdf,15360,357B4C00D6654063EF6B3B3893D23C0FC763EDAECAF3855977E3F93F652F590C,PDF parsed; 1 pages,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B2_prechecks/blineage_extraction_completeness/figures/blineage_candidate_refinement.png,99879,468C7BA00FCE13B88CE0DBCA781291F2E977D86EF4F44856DF9FC4AC6AE35987,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B2_prechecks/blineage_extraction_completeness/figures/blineage_candidates_by_source_label.pdf,14382,5765774F14C185DB66DE1395B030D36954F9D365E8B9D775C549362E2C6DD459,PDF parsed; 1 pages,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B2_prechecks/blineage_extraction_completeness/figures/blineage_candidates_by_source_label.png,99098,267673891E2C26C3EBE0ECDBF68653E134898C2528EB1A524E4255A423BFD244,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/_LATEST_GATE_C2B3.txt,67,0E092CEA61EED1DEDDD61CFB1CE13D688AF26A44CC5605E94149077373A55B21,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/20260813_full_neutral_state_freeze/00_GATE_C2B3_RUN_STATUS.json,362,9036F71F6C388FA5804113268032E55B0CE78559B0971FF1F35AC9B4E41162A2,JSON parsed,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/20260813_full_neutral_state_freeze/00_GATE_C2B3_RUN_STATUS.md,378,2C74BF88B722D008AE09DE7C624032540DF9F096699F5A4E8B01478E6F9D8BFD,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/20260813_full_neutral_state_freeze/01_resampling_replicate_metrics.csv,4660,B1A8FA8F43158274ED99117D7AC355CA23ED43168B3CCE3B1B43C12890840569,parsed 60 data rows; 8 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/20260813_full_neutral_state_freeze/01b_resampling_r04_policy_metrics.csv,5838,2364A8FDEF0070B836ADC99A54B64045292BD73FB7ABA83111955EFDC9BDE4BB,parsed 60 data rows; 8 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/20260813_full_neutral_state_freeze/02_resampling_cluster_metrics.csv,19904,C09CA3906C43A6D938D2741AE6669C38AEDDF69ED20DE206BB6374337D249E1B,parsed 360 data rows; 7 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/20260813_full_neutral_state_freeze/02b_resampling_reference_transitions.csv,60809,412C3980F9D6BCA818B4FBA2049218154D27E73227FC33CEB53FA4461680E1ED,parsed 1696 data rows; 6 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/20260813_full_neutral_state_freeze/03_resampling_resolution_summary.csv,595,B4669BAC11F3A2B0DEE2A0B6246F34CBF5E4E41AB27274C2BC52C5BFC0F1A7A5,parsed 3 data rows; 9 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/20260813_full_neutral_state_freeze/04_resampling_cluster_summary.csv,1124,D7C4467C5696FAFAC60944BC86AB012FCB161DE49488D88AD4B8EFD1ACC4063F,parsed 18 data rows; 5 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/20260813_full_neutral_state_freeze/04b_resampling_r04_policy_cluster_summary.csv,1020,9A7F18CAACF84A6D4439233BD572C894F6F81E0074D9F53C35B1F1B01BD619E4,parsed 12 data rows; 5 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/20260813_full_neutral_state_freeze/04c_resampling_r04_policy_summary.csv,667,57742C12D0B77030329C3656C18D0B8B71D8CEBFAC5B7488837EF9856B78D202,parsed 3 data rows; 10 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/20260813_full_neutral_state_freeze/06_RESAMPLING_STATUS.json,627,9D0277D296D4118EB82CA6E58D4F963543E6B090C44734D7940D6E006DB9E018,JSON parsed,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/20260813_full_neutral_state_freeze/08_candidate_mapping_by_cluster.csv,747,3A9EC60DDF7E66D9CBBC61ABE13AE6A1ED506C8C6A27BC5A768A8E426FC3995F,parsed 14 data rows; 7 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/20260813_full_neutral_state_freeze/09_candidate_mapping_by_source_label.csv,555,80E04821577F493C1A0553765FBFE0F4C7D44BA0120CE8E2DCC6DFD513E9C24D,parsed 8 data rows; 5 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/20260813_full_neutral_state_freeze/10_CANDIDATE_MAPPING_DECISION.json,642,D9C58DD8AA993F231EC7AA82609F65453AD54504EE4BC7C143FFC18E8E750508,JSON parsed,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/20260813_full_neutral_state_freeze/10_CANDIDATE_MAPPING_DECISION.md,614,AB949B03720E4FFC61F904A2DEA44D00C5B6AD718951D7A9D1893E9147E9976D,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/20260813_full_neutral_state_freeze/11_ranked_neutral_markers.csv,205744,F6EF019DE334C780D33DD12623889FBA968C1E2C802FA716E157AB765FBB83D2,parsed 1019 data rows; 17 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/20260813_full_neutral_state_freeze/12_neutral_marker_dictionary.csv,43955,D1B3485E06B77DB0406DB203FF00C52FC18FF7B39126E2E33652EA43C0879928,parsed 220 data rows; 17 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/20260813_full_neutral_state_freeze/13_neutral_marker_dictionary_summary.csv,462,13B0C355DC8D1DB25F73ACF7A52D61BBBFB87130DE25F6B6F25258E4B5ABA339,parsed 11 data rows; 6 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/20260813_full_neutral_state_freeze/14_MARKER_RANKING_STATUS.json,384,D6D9450E7EBF3B311D725035F2D0D6D3BF9B65C5CFFB0F59FF486EAF76ED9F67,JSON parsed,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/20260813_full_neutral_state_freeze/15_neutral_state_freeze_table.csv,646,855B68752136F1D2C937F10B301B45739926DE171070D3AF51410EE59CE95ECB,parsed 5 data rows; 8 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/20260813_full_neutral_state_freeze/16_GATE_C2B3_ADVISOR_REVIEW.json,2876,EE2E33A0DB3AB361DB5B31536215DE2ED1AF2B557485989EEC319DDC52756DCD,JSON parsed,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/20260813_full_neutral_state_freeze/16_GATE_C2B3_ADVISOR_REVIEW.md,1253,B03AC75BCBA8FF9331E4E4477B7E44E2C791B43F915FBB927134A03E62848CF3,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/20260813_full_neutral_state_freeze/17_gate_c2b3_integrity_manifest.csv,3255,EE6349B3E28D49CB5E76E1EDFEDABD3EE8806F1992AC5EF8EA83C79578E7D059,parsed 30 data rows; 3 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/20260813_full_neutral_state_freeze/18_RESAMPLING_INVALIDATION_NOTICE_2026-08-14.json,486,BE4EA6BFAF7E0468744305FECFD905DFE3333EA9A77F1E71054B1DA2211B79E6,JSON parsed,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/20260813_full_neutral_state_freeze/18_RESAMPLING_INVALIDATION_NOTICE_2026-08-14.md,1170,50F0E7E61C6DF680BF14EA552C97AB27A8B64AB1547593F9211D0068B3A0E363,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/20260813_full_neutral_state_freeze/figures/c2b3_resampling_stability.pdf,17208,D44BB966AC1F98D7CF8502E06FB87599B0449D6025829CEE49BF1DC925C70D45,PDF parsed; 1 pages,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/20260813_full_neutral_state_freeze/figures/c2b3_resampling_stability.png,128037,B2CED8CA250B38BEA7C26313BF938944B0EE1A28AEFDC70638A0045797D1FA02,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/20260813_full_neutral_state_freeze/figures/candidate_mapping_audit.pdf,25709,C5AF591B7A02D84CB92CA276D1787F13EAE64E65C20489A3F7EC2C15A2EAA7E4,PDF parsed; 1 pages,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/20260813_full_neutral_state_freeze/figures/candidate_mapping_audit.png,157136,01963302D8C4FEAF2649744100B330D07CBB971B65B718ECF6A0D31F8DF45D0E,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/_invalidated_30pc_resampling_20260814/00_GATE_C2B3_RUN_STATUS.json,282,EE80515EDBD6D842EE218C0C5FBB98FED9A8602B690C889C6799B11EB55300D3,JSON parsed,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/_invalidated_30pc_resampling_20260814/00_GATE_C2B3_RUN_STATUS.md,344,A848463516AC04BC8C4E0F8FFEEBBD307FA69C436AB8F1840099D1A04AA30944,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/_invalidated_30pc_resampling_20260814/01_resampling_replicate_metrics.csv,4661,4B548977472B5A3A05A466B24E8E357FEBA7E6E18A2E85B5A64CD298A40D2192,parsed 60 data rows; 8 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/_invalidated_30pc_resampling_20260814/02_resampling_cluster_metrics.csv,18808,BAB10DB4DDDE78F8CA9FF5F403D075B210DE69C74A51ABFD8DB553CECC7B5867,parsed 360 data rows; 7 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/_invalidated_30pc_resampling_20260814/03_resampling_resolution_summary.csv,508,578C37F12E0B2D79D02580D7B83C0A8887142DFA1D09592DE5804421BEB1A449,parsed 3 data rows; 9 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/_invalidated_30pc_resampling_20260814/04_resampling_cluster_summary.csv,1046,1E3D716B4199C1F13C7A34BEC518A6AFBD43A6819E59E5C212C3D4B478055A9A,parsed 18 data rows; 5 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/_invalidated_30pc_resampling_20260814/06_RESAMPLING_STATUS.json,366,82E259FB0EF91AAEE651C223FD6554502F0A4362E3D72EE2A601526C4A3BA5B7,JSON parsed,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/_invalidated_30pc_resampling_20260814/15_neutral_state_freeze_table.csv,378,953F4F8861088457E76E15903EBBA523AC91217B61285C439AD42CC1336CAC26,parsed 5 data rows; 5 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/_invalidated_30pc_resampling_20260814/16_GATE_C2B3_ADVISOR_REVIEW.json,1615,3D949E556F30BFB44E5DD565934BE88807E11F9646B0F4CD4B7F26B05A5B6B66,JSON parsed,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/_invalidated_30pc_resampling_20260814/16_GATE_C2B3_ADVISOR_REVIEW.md,1044,7A082408BB8F7B77D290A40CE6A5FC16FE7937B69C74B91680A455EFE044B6BD,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/_invalidated_30pc_resampling_20260814/17_gate_c2b3_integrity_manifest.csv,2568,E375014B1B7BA9C1420CA49AEE240F251DA3E235EB723FE3534738F2AC9416DB,parsed 24 data rows; 3 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/_invalidated_30pc_resampling_20260814/README_INVALIDATED.md,1346,4CFA5EECC5548712856739E6BDA4564ECFDC69DC045809240F4ACD7D0AC398E8,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/_invalidated_30pc_resampling_20260814/figures/c2b3_resampling_stability.pdf,13001,FF4A6216576E80DB40AEE0ABC4728D6164CF80C4B35029D964883D987E668435,PDF parsed; 1 pages,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B3/_invalidated_30pc_resampling_20260814/figures/c2b3_resampling_stability.png,77205,D18F8CB5FDBA0BCAB7066F7EE6C441F5E0C3DB2E3E130C74E353634C41386255,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B4/_LATEST_GATE_C2B4.txt,64,A6D45CC34FC29EBBA55D7C5A4CDD8E20D54F4B6F0E9CA3465FE6AC4042DFE4E0,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B4/20260815_two_level_state_repair/00_GATE_C2B4_RUN_STATUS.json,276,DA04AA1C331620E7D07E05E2185322ABD41BE17CC9268EA12EDBA0165BB2F4DE,JSON parsed,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B4/20260815_two_level_state_repair/00_GATE_C2B4_RUN_STATUS.md,327,1010192DDD6F6F96AB7ABA0E92E46E1B57D4E5D0F93F3E82E4AC6944067502A9,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B4/20260815_two_level_state_repair/01_reconstructed_policy_metrics.csv,8224,6E56FA4C4B50913279E9B086642007B81AC172CA1801B50905A665A860C2E7FE,parsed 80 data rows; 8 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B4/20260815_two_level_state_repair/02_reconstructed_policy_summary.csv,845,3577D3D7C1378E47F2A953280DAE0B0A39B7F8A6F1CC8E70F993F7EFDD3DB25E,parsed 4 data rows; 10 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B4/20260815_two_level_state_repair/03_two_compartment_state_stability.csv,3705,2DB3676D3A8CF6B0F355DED2B0B17C178190CABE0E7C99DF45E30A96D6FF62F5,parsed 40 data rows; 7 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B4/20260815_two_level_state_repair/04_two_compartment_state_summary.csv,317,E128D1F18E51AA611B0AEE112F23066DD2E491FFD4C7F45E405E8D02828BF6DB,parsed 2 data rows; 6 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B4/20260815_two_level_state_repair/05_two_compartment_freeze_table.csv,550,92B31E0CE5400408FFD9B7316B10BA7687F43A80567CB0B86858B44A973E7D0E,parsed 5 data rows; 6 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B4/20260815_two_level_state_repair/06_GATE_C2B4_ADVISOR_DECISION.json,3087,B1706E2A2B1E854E11A1B061C49B6F8A6E8B62A02184F037286863D37A6206EA,JSON parsed,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B4/20260815_two_level_state_repair/06_GATE_C2B4_ADVISOR_DECISION.md,1873,9C43CD966BE08F34E306B68E550048A4386256BFBE612EF1C01BCD05930BA5EA,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B4/20260815_two_level_state_repair/07_gate_c2b4_integrity_manifest.csv,1215,F9A5331DAE9B33D3AC63EB82CF999CE38719578627D911B5EF4A0886E8404629,parsed 11 data rows; 3 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B4/20260815_two_level_state_repair/figures/c2b4_two_level_state_adjudication.pdf,30648,B3810B6FB8DE803917B20393FEB7CB8D8864565F634FC28D28ADCA7992ADD623,PDF parsed; 1 pages,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC2B4/20260815_two_level_state_repair/figures/c2b4_two_level_state_adjudication.png,207984,6DDA0DB3F9A510C331EA1404600A9CD90386FB0275C7CC7087E2D24B48A14BB6,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3/_LATEST_GATE_C3.txt,55,D8D61DFD26B2E2B060875079FFC931A9E1BFE6927FC53639D48DC59AC315F8E7,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3/20260815_metadata_design/00_GATE_C3_RUN_STATUS.json,286,1D70DE993AC6ECA5A1E14DFCF74C5A73C76E8EFDADD161F46B657E31ED248266,JSON parsed,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3/20260815_metadata_design/00_GATE_C3_RUN_STATUS.md,364,7A5AD20105E8C1FEC5D3E4307586F46B684E108C628DA3911E2C547A40B4BCE5,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3/20260815_metadata_design/02_metadata_key_invariants.csv,468,014C77C81338675CB49AFE4A71B7E536283E730D78999C1ABB2F53D173CC62AD,parsed 12 data rows; 5 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3/20260815_metadata_design/03_sample_design_audit.csv,55881,AA4B1807B328B4B7AB0A0979E42BFC19837A18F814F29B06D9CD1971BB970EA2,parsed 271 data rows; 23 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3/20260815_metadata_design/04_sample_cohort_design_audit.csv,67085,6CB59B996D95B7E03A2B7D00664124D7CFE9E234FC6E26366BD49A681172F4BC,parsed 332 data rows; 22 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3/20260815_metadata_design/05_sample_compartment_counts.csv,76365,3A326F5CDC6F76785925CB28CEA2E16CE0B209B151F95854150A8CBB3BE37A85,parsed 542 data rows; 15 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3/20260815_metadata_design/06_sample_cohort_compartment_counts.csv,90996,BB3F287B58D773E6119AE8C5CDB4DF20BAF34138D0D98969E3C6F4E93755B8AE,parsed 664 data rows; 14 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3/20260815_metadata_design/07_donor_design_audit.csv,21406,E5DC27D406C3B1E89C9B5E3D0AA1A7D63E59F8EF0AEB9A83CF7897CF33EBD980,parsed 259 data rows; 11 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3/20260815_metadata_design/08_eligible_design_strata.csv,574,54FC2FA5BCCB52BCAD5130C252B3D7A3F2A94C96B334635AA3EB95745D573A1F,parsed 9 data rows; 9 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3/20260815_metadata_design/09_cohort_sample_overlap.csv,224,80E62CD786FEEC33F7776A82050F372F4D4B9B723524499DA9697DA1F35DC11D,parsed 16 data rows; 3 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3/20260815_metadata_design/10_metadata_missingness.csv,461,C3CC08F7E7825A614F92398196AF6B1680F7529BFBB0DD2D14332C78567ADDDF,parsed 12 data rows; 5 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3/20260815_metadata_design/11_primary_model_matrix.csv,26250,6A8CD073C93BDAE77DBFB6B1A9A6F447BA1498A47A814A1119D722B71FB0EDF5,parsed 90 data rows; 31 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3/20260815_metadata_design/12_validation_model_matrix.csv,18822,8378740E5F72F686DFF96986707BB964266A423FE91A1BDA5221C21B7A259108,parsed 64 data rows; 31 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3/20260815_metadata_design/13_flare_model_matrix.csv,10145,A7455D92511EDAC4DEDDD0FCE6C3C8EF5949B50612BFEC6896F07F058E2CDCC8,parsed 34 data rows; 31 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3/20260815_metadata_design/14_MODEL_DESIGN_CONTRACT.json,2610,657F09CDD66C8BA1DAD0190F1EBD83A45CD567CA1080A4FC2004C7117DC9594B,JSON parsed,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3/20260815_metadata_design/14_MODEL_DESIGN_CONTRACT.md,872,F4AA17F95E37B495CC9BF978B672791F678307D099F3E0EC3078255B95D5AEA4,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3/20260815_metadata_design/15_GATE_C3_METADATA_AUDIT.json,3097,DF67E0123D7D9682662D4898AD64C157C6D03743A28084C77D80F591718CA2A2,JSON parsed,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3/20260815_metadata_design/15_GATE_C3_METADATA_AUDIT.md,2009,8C1A66B38EF83197FA72AAA17878DCD3D2270C67BC0E4BC1D72587463012AB07,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3/20260815_metadata_design/16_gate_c3_integrity_manifest.csv,2192,84B7148744E9C9F29D8F3024D50E5F95C2812CD2E9B52C7DBBEE48EEFDE5B225,parsed 21 data rows; 3 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3/20260815_metadata_design/figures/gate_c3_metadata_and_design_audit.pdf,29179,F03DFDFC76743A4B1F341F06BB270530DA1F23ED00FFB9C4C6FAFBDC9E8C1025,PDF parsed; 1 pages,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3/20260815_metadata_design/figures/gate_c3_metadata_and_design_audit.png,208079,05B62CC3D298093A2370E7A51269E08964E1597C04FF131B004BD262EFDD9E62,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3A/_LATEST_GATE_C3A.txt,57,C7C71F2AD3D24F6411C38C665B3C7A5EAFFA10BAD1095561F0C07683C8DF2CA5,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3A/20260815_frozen_abundance/00_GATE_C3A_RUN_STATUS.json,234,BACB148C2CEEA710C6940ED6C5FB5638D4CB05084EA49EC505C3E154F0E57332,JSON parsed,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3A/20260815_frozen_abundance/00_GATE_C3A_RUN_STATUS.md,302,540B074F86F5CB1EAE33354E95C68A5214AF9EA6EB67AA3699AC85952EE97682,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3A/20260815_frozen_abundance/01_base_model_coefficients.csv,3478,5E0BC0FA88E43AEE935B6531DC06600A24DD07B67ACEE1043B9F7DA1FF918149,parsed 11 data rows; 15 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3A/20260815_frozen_abundance/02_base_and_nonoverlap_contrasts.csv,1966,5441E5995249F76A651C09464F103069A7E9113B54CEE94CC232CBA8EE480B61,parsed 5 data rows; 21 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3A/20260815_frozen_abundance/03_adjusted_predictions.csv,1479,669DCCD6DC245EB7C8FFB5B3D0C5535FD1F360DD2E33F34272BF0B2131267F3A,parsed 10 data rows; 7 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3A/20260815_frozen_abundance/04_mandatory_sensitivity_contrasts.csv,4127,647A4C9B133BC61FF434BDBCF3E8BEA1673A95D8748835D79E4B23EBC0233B59,parsed 12 data rows; 20 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3A/20260815_frozen_abundance/05_two_part_sensitivity.csv,1497,63AEED6C31C6B174DB6EF36E8C70FCCDDE746C4942F14F69C3BB8997CDC35118,parsed 6 data rows; 13 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3A/20260815_frozen_abundance/06_primary_leave_one_out.csv,13637,FF693117FE87482B382B45E532F777AB91A0033943A70982FD0C711FD590FBF4,parsed 90 data rows; 9 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3A/20260815_frozen_abundance/07_replication_overlap_audit.csv,187,A89D4E1792750BE26BA0A135E4DFA9DE02AA830B3FC327926A64D5AADA5B9677,parsed 2 data rows; 7 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3A/20260815_frozen_abundance/08_model_diagnostics.csv,6885,D26476F2D7E40BE0D148084E083097948EAC89E9B9CCAE44EAE4D1473C39B10C,parsed 17 data rows; 24 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3A/20260815_frozen_abundance/09_GATE_C3A_ADVISOR_DECISION.json,3241,EBF7295AFA69EC1673F581738223E5D400A509B16ED25CE6258A817F26333239,JSON parsed,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3A/20260815_frozen_abundance/09_GATE_C3A_ADVISOR_DECISION.md,1988,655C854B6640EF81F4ABD9A850778DC1EB6384069FAF70C217C4AC20D2BB5359,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3A/20260815_frozen_abundance/10_gate_c3a_integrity_manifest.csv,1487,BAC7BFA394F4B3698C5297AB17C7FB859403EF382987085D44140D60EA4FECB1,parsed 14 data rows; 3 columns,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3A/20260815_frozen_abundance/figures/gate_c3a_abundance_model_audit.pdf,27962,15EF1806B7F2F004564EF472974B757924DE1B2D1E856F26770CD07417B622C7,PDF parsed; 1 pages,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC3A/20260815_frozen_abundance/figures/gate_c3a_abundance_model_audit.png,168513,A8DEF4B5D02F757864FA2EFE95D955713F22A8D2ECB60F771A3DB68E39E56685,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC4A/_LATEST_GATE_C4A.txt,62,63F90A4469C055D0B9F447BEB1B378C45B6492BD93DAD1A83603174490D8967C,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC4A/20260815_raw_pseudobulk_freeze/00_GATE_C4A_RUN_STATUS.json,306,549F5B78ED1CB39CF9F3191314B38FC91E1F5B5F493CD131EE83CF09FAF2359A,JSON parsed,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC4A/20260815_raw_pseudobulk_freeze/00_GATE_C4A_RUN_STATUS.md,428,1E48839CCF9459EEF73D5B4127DE6355EC5378F9FF6B4975990DFD25EF24B92B,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC4A/20260815_raw_pseudobulk_freeze/01_raw_input_and_cell_id_audit.json,1088,C83D17C9370E436A1FB306A8DBAEBB0791E9AF1F7C4965D05F98527F264E3999,JSON parsed,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC4A/20260815_raw_pseudobulk_freeze/01_raw_input_and_cell_id_audit.md,481,0B6FA92E594E60591180A9D42A243C62DB2C4C4C23CA6AB3F251B60F1837D946,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
phase17_v7/gateC4A/20260815_raw_pseudobulk_freeze/03_pseudobulk_row_metadata.csv,248344,1262AF43E9F572F4B063CD770BACE939AE171781210220B563D1F15FE69909C7,parsed 1328 data rows; 16 columns,PASS_WITH_SCOPE_AS_STATED
